date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-23T22:05:27.625423,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:05:27.625423,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:05:27.625423,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:05:27.625423,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:05:27.625423,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:05:19.933789,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:05:19.933789,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:05:19.933789,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:05:19.933789,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:05:19.933789,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:05:20.090266,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T22:05:20.090266,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:05:20.090266,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:05:20.090266,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:05:20.090266,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:05:22.614331,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T10:05:22.614331,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:05:22.614331,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:05:22.614331,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:05:22.614331,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:05:17.402709,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T22:05:17.402709,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:05:17.402709,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:05:17.402709,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:05:17.402709,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:05:19.679495,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T10:05:19.679495,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:05:19.679495,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:05:19.679495,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:05:19.679495,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:05:19.490308,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T22:05:19.490308,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:05:19.490308,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:05:19.490308,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:05:19.490308,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:06:55.698792,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T10:06:55.698792,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:06:55.698792,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:06:55.698792,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:06:55.698792,Green,,2938887,,,,,,,,,,,,
2017-04-28T10:08:59.872503,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:08:59.872503,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:08:59.872503,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:08:59.872503,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:08:59.872503,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:08:58.948529,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:08:58.948529,UKIP,,3614201,85.0,,,,,,11.88,,,,,
2017-04-28T22:08:58.948529,Labour,,1111884,29.0,,,,,,11.88,,,,,
2017-04-28T22:08:58.948529,Liberal Democrat,,2938886,29.0,,,,,,11.88,,,,,
2017-04-28T22:08:58.948529,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T10:09:15.772684,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T10:09:15.772684,UKIP,,3614201,85.0,,,,,,11.88,,,,,
2017-04-29T10:09:15.772684,Labour,,1111884,29.0,,,,,,11.88,,,,,
2017-04-29T10:09:15.772684,Liberal Democrat,,2938886,29.0,,,,,,11.88,,,,,
2017-04-29T10:09:15.772684,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T22:08:55.260221,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T22:08:55.260221,UKIP,,3614201,90.0,,,,,,11.84,,,,,
2017-04-29T22:08:55.260221,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-04-29T22:08:55.260221,Liberal Democrat,,2938886,30.0,,,,,,11.84,,,,,
2017-04-29T22:08:55.260221,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-04-30T10:09:05.212275,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T10:09:05.212275,UKIP,,3614201,90.0,,,,,,11.89,,,,,
2017-04-30T10:09:05.212275,Labour,,1111884,30.0,,,,,,11.89,,,,,
2017-04-30T10:09:05.212275,Liberal Democrat,,2938886,30.0,,,,,,11.89,,,,,
2017-04-30T10:09:05.212275,Green,,2938887,100.0,,,,,,11.89,,,,,
2017-04-30T22:08:54.728261,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T22:08:54.728261,UKIP,,3614201,90.0,,,,,,11.87,,,,,
2017-04-30T22:08:54.728261,Labour,,1111884,30.0,,,,,,11.87,,,,,
2017-04-30T22:08:54.728261,Liberal Democrat,,2938886,30.0,,,,,,11.87,,,,,
2017-04-30T22:08:54.728261,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T10:09:04.956617,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T10:09:04.956617,UKIP,,3614201,90.0,,,,,,11.87,,,,,
2017-05-01T10:09:04.956617,Labour,,1111884,30.0,,,,,,11.87,,,,,
2017-05-01T10:09:04.956617,Liberal Democrat,,2938886,30.0,,,,,,11.87,,,,,
2017-05-01T10:09:04.956617,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T22:09:12.335569,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T22:09:12.335569,UKIP,,3614201,90.0,,,,,,11.82,,,,,
2017-05-01T22:09:12.335569,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-01T22:09:12.335569,Liberal Democrat,,2938886,30.0,,,,,,11.82,,,,,
2017-05-01T22:09:12.335569,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T10:08:54.324451,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T10:08:54.324451,UKIP,,3614201,90.0,,,,,,11.82,,,,,
2017-05-02T10:08:54.324451,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-02T10:08:54.324451,Liberal Democrat,,2938886,30.0,,,,,,11.82,,,,,
2017-05-02T10:08:54.324451,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T22:08:55.347637,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T22:08:55.347637,UKIP,,3614201,90.0,,,,,,11.84,,,,,
2017-05-02T22:08:55.347637,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-05-02T22:08:55.347637,Liberal Democrat,,2938886,30.0,,,,,,11.84,,,,,
2017-05-02T22:08:55.347637,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-05-03T10:09:02.490475,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T10:09:02.490475,UKIP,,3614201,90.0,,,,,,11.84,,,,,
2017-05-03T10:09:02.490475,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-05-03T10:09:02.490475,Liberal Democrat,,2938886,30.0,,,,,,11.84,,,,,
2017-05-03T10:09:02.490475,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-05-03T22:11:35.412479,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T22:11:35.412479,UKIP,,3614201,90.0,,,,,,11.82,,,,,
2017-05-03T22:11:35.412479,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-03T22:11:35.412479,Liberal Democrat,,2938886,30.0,,,,,,11.82,,,,,
2017-05-03T22:11:35.412479,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-04T10:09:06.864309,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T10:09:06.864309,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-04T10:09:06.864309,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-04T10:09:06.864309,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-04T10:09:06.864309,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-04T22:09:41.760010,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T22:09:41.760010,UKIP,,3614201,,,,,,,,,,,,
2017-05-04T22:09:41.760010,Labour,,1111884,,,,,,,,,,,,
2017-05-04T22:09:41.760010,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-05-04T22:09:41.760010,Green,,2938887,,,,,,,,,,,,
2017-05-05T10:09:11.982724,Conservative,,1111885,,,,,,,,,,,,
2017-05-05T10:09:11.982724,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-05T10:09:11.982724,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-05T10:09:11.982724,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-05T10:09:11.982724,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-05T22:09:10.716420,Conservative,,1111885,,,,,,,,,,,,
2017-05-05T22:09:10.716420,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-05T22:09:10.716420,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-05T22:09:10.716420,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-05T22:09:10.716420,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-06T10:09:05.972511,Conservative,,1111885,,,,,,,,,,,,
2017-05-06T10:09:05.972511,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-06T10:09:05.972511,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-06T10:09:05.972511,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-06T10:09:05.972511,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-06T22:09:15.212534,Conservative,,1111885,,,,,,,,,,,,
2017-05-06T22:09:15.212534,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-06T22:09:15.212534,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-06T22:09:15.212534,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-06T22:09:15.212534,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-07T10:09:19.380304,Conservative,,1111885,,,,,,,,,,,,
2017-05-07T10:09:19.380304,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-07T10:09:19.380304,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-07T10:09:19.380304,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-07T10:09:19.380304,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-08T10:09:05.772500,Conservative,,1111885,,,,,,,,,,,,
2017-05-08T10:09:05.772500,UKIP,,3614201,90.0,,,,,,11.86,,,,,
2017-05-08T10:09:05.772500,Labour,,1111884,30.0,,,,,,11.86,,,,,
2017-05-08T10:09:05.772500,Liberal Democrat,,2938886,30.0,,,,,,11.86,,,,,
2017-05-08T10:09:05.772500,Green,,2938887,100.0,,,,,,11.86,,,,,
2017-05-08T22:09:07.764002,Conservative,,1111885,,,,,,,,,,,,
2017-05-08T22:09:07.764002,UKIP,,3614201,90.0,,,,,,11.85,,,,,
2017-05-08T22:09:07.764002,Labour,,1111884,30.0,,,,,,11.85,,,,,
2017-05-08T22:09:07.764002,Liberal Democrat,,2938886,30.0,,,,,,11.85,,,,,
2017-05-08T22:09:07.764002,Green,,2938887,100.0,,,,,,11.85,,,,,
2017-05-09T10:09:10.956859,Conservative,,1111885,,,,,,,,,,,,
2017-05-09T10:09:10.956859,UKIP,,3614201,90.0,,,,,,11.85,,,,,
2017-05-09T10:09:10.956859,Labour,,1111884,30.0,,,,,,11.85,,,,,
2017-05-09T10:09:10.956859,Liberal Democrat,,2938886,30.0,,,,,,11.85,,,,,
2017-05-09T10:09:10.956859,Green,,2938887,100.0,,,,,,11.85,,,,,
2017-05-09T22:09:04.776447,Conservative,,1111885,,,,,,,,,,,,
2017-05-09T22:09:04.776447,UKIP,,3614201,90.0,,,,,,11.9,,,,,
2017-05-09T22:09:04.776447,Labour,,1111884,30.0,,,,,,11.9,,,,,
2017-05-09T22:09:04.776447,Liberal Democrat,,2938886,30.0,,,,,,11.9,,,,,
2017-05-09T22:09:04.776447,Green,,2938887,100.0,,,,,,11.9,,,,,
2017-05-10T10:09:24.888387,Conservative,,1111885,,,,,,,,,,,,
2017-05-10T10:09:24.888387,UKIP,,3614201,90.0,,,,,,11.92,,,,,
2017-05-10T10:09:24.888387,Labour,,1111884,30.0,,,,,,11.92,,,,,
2017-05-10T10:09:24.888387,Liberal Democrat,,2938886,30.0,,,,,,11.92,,,,,
2017-05-10T10:09:24.888387,Green,,2938887,100.0,,,,,,11.92,,,,,
2017-05-10T22:09:33.404302,Conservative,,1111885,,,,,,,,,,,,
2017-05-10T22:09:33.404302,UKIP,,3614201,90.0,,,,,,11.9,,,,,
2017-05-10T22:09:33.404302,Labour,,1111884,30.0,,,,,,11.9,,,,,
2017-05-10T22:09:33.404302,Liberal Democrat,,2938886,30.0,,,,,,11.9,,,,,
2017-05-10T22:09:33.404302,Green,,2938887,100.0,,,,,,11.9,,,,,
2017-05-11T10:09:13.649733,Conservative,,1111885,,,,,,,,,,,,
2017-05-11T10:09:13.649733,UKIP,,3614201,90.0,,,,,,11.89,,,,,
2017-05-11T10:09:13.649733,Labour,,1111884,30.0,,,,,,11.89,,,,,
2017-05-11T10:09:13.649733,Liberal Democrat,,2938886,30.0,,,,,,11.89,,,,,
2017-05-11T10:09:13.649733,Green,,2938887,100.0,,,,,,11.89,,,,,
2017-05-11T22:11:19.860590,Conservative,,1111885,,,,,,,,,,,,
2017-05-11T22:11:19.860590,UKIP,,3614201,90.0,,,,,,11.87,,,,,
2017-05-11T22:11:19.860590,Labour,,1111884,30.0,,,,,,11.87,,,,,
2017-05-11T22:11:19.860590,Liberal Democrat,,2938886,30.0,,,,,,11.87,,,,,
2017-05-11T22:11:19.860590,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-12T10:09:20.660528,Conservative,,1111885,,,,,,,,,,,,
2017-05-12T10:09:20.660528,UKIP,,3614201,90.0,,,,,,11.83,,,,,
2017-05-12T10:09:20.660528,Labour,,1111884,30.0,,,,,,11.83,,,,,
2017-05-12T10:09:20.660528,Liberal Democrat,,2938886,30.0,,,,,,11.83,,,,,
2017-05-12T10:09:20.660528,Green,,2938887,100.0,,,,,,11.83,,,,,
2017-05-12T22:09:07.394485,Conservative,,1111885,,,,,,,,,,,,
2017-05-12T22:09:07.394485,UKIP,,3614201,90.0,,,,,,11.79,,,,,
2017-05-12T22:09:07.394485,Labour,,1111884,30.0,,,,,,11.79,,,,,
2017-05-12T22:09:07.394485,Liberal Democrat,,2938886,30.0,,,,,,11.79,,,,,
2017-05-12T22:09:07.394485,Green,,2938887,100.0,,,,,,11.79,,,,,
2017-05-13T10:09:21.382159,Conservative,,1111885,,,,,,,,,,,,
2017-05-13T10:09:21.382159,UKIP,,3614201,90.0,,,,,,11.79,,,,,
2017-05-13T10:09:21.382159,Labour,,1111884,30.0,,,,,,11.79,,,,,
2017-05-13T10:09:21.382159,Liberal Democrat,,2938886,30.0,,,,,,11.79,,,,,
2017-05-13T10:09:21.382159,Green,,2938887,100.0,,,,,,11.79,,,,,
2017-05-13T22:09:20.978050,Conservative,,1111885,,,,,,,,,,,,
2017-05-13T22:09:20.978050,UKIP,,3614201,90.0,,,,,,11.79,,,,,
2017-05-13T22:09:20.978050,Labour,,1111884,30.0,,,,,,11.79,,,,,
2017-05-13T22:09:20.978050,Liberal Democrat,,2938886,30.0,,,,,,11.79,,,,,
2017-05-13T22:09:20.978050,Green,,2938887,100.0,,,,,,11.79,,,,,
2017-05-14T10:09:13.031183,Conservative,,1111885,,,,,,,,,,,,
2017-05-14T10:09:13.031183,UKIP,,3614201,90.0,,,,,,11.79,,,,,
2017-05-14T10:09:13.031183,Labour,,1111884,30.0,,,,,,11.79,,,,,
2017-05-14T10:09:13.031183,Liberal Democrat,,2938886,30.0,,,,,,11.79,,,,,
2017-05-14T10:09:13.031183,Green,,2938887,100.0,,,,,,11.79,,,,,
2017-05-14T22:09:13.514027,Conservative,,1111885,,,,2.0,,,,,,45.76,,
2017-05-14T22:09:13.514027,UKIP,,3614201,90.0,,,,,,11.79,,,,,
2017-05-14T22:09:13.514027,Labour,,1111884,30.0,,,,,,11.79,,,,,
2017-05-14T22:09:13.514027,Liberal Democrat,,2938886,30.0,,,,,,11.79,,,,,
2017-05-14T22:09:13.514027,Green,,2938887,100.0,,,,,,11.79,,,,,
2017-05-15T10:09:07.188823,Conservative,,1111885,,,,2.0,,,,,,45.65,,
2017-05-15T10:09:07.188823,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-15T10:09:07.188823,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-15T10:09:07.188823,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-15T10:09:07.188823,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-15T22:09:20.844334,Conservative,,1111885,,,,2.0,,,,,,45.55,,
2017-05-15T22:09:20.844334,UKIP,,3614201,90.0,,,,,,11.75,,,,,
2017-05-15T22:09:20.844334,Labour,,1111884,30.0,,,,,,11.75,,,,,
2017-05-15T22:09:20.844334,Liberal Democrat,,2938886,30.0,,,,,,11.75,,,,,
2017-05-15T22:09:20.844334,Green,,2938887,100.0,,,,,,11.75,,,,,
2017-05-16T10:09:13.199653,Conservative,,1111885,,,,2.0,,,,,,45.2,,
2017-05-16T10:09:13.199653,UKIP,,3614201,90.0,,,,,,11.67,,,,,
