date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:10:12.629367,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:10:12.629367,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:10:12.629367,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:10:12.629367,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:10:12.629367,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:10:01.289238,Conservative,,1111885,1.04,,,,,,475.32,,,,,
2017-04-28T22:10:01.289238,Labour,,1111884,7.4,6.4,,,,,11.88,11.88,,,,
2017-04-28T22:10:01.289238,Liberal Democrat,,2938886,23.0,19.0,,,,,11.88,11.88,,,,
2017-04-28T22:10:01.289238,UKIP,,3614201,100.0,,,,,,11.88,,,,,
2017-04-28T22:10:01.289238,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T10:10:18.739807,Conservative,,1111885,1.04,,,,,,475.32,,,,,
2017-04-29T10:10:18.739807,Labour,,1111884,7.4,6.4,,,,,11.88,11.88,,,,
2017-04-29T10:10:18.739807,Liberal Democrat,,2938886,23.0,19.0,,,,,11.88,11.88,,,,
2017-04-29T10:10:18.739807,UKIP,,3614201,100.0,,,,,,11.88,,,,,
2017-04-29T10:10:18.739807,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T22:09:58.248174,Conservative,,1111885,1.05,1.01,,,,,473.4,473.4,,,,
2017-04-29T22:09:58.248174,Labour,,1111884,7.6,6.8,,,,,11.84,11.84,,,,
2017-04-29T22:09:58.248174,Liberal Democrat,,2938886,24.0,20.0,,,,,11.84,11.84,,,,
2017-04-29T22:09:58.248174,UKIP,,3614201,100.0,,,,,,11.84,,,,,
2017-04-29T22:09:58.248174,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-04-30T10:10:09.096882,Conservative,,1111885,1.05,1.01,,,,,475.52,475.52,,,,
2017-04-30T10:10:09.096882,Labour,,1111884,7.6,6.8,,,,,15.05,11.89,,,,
2017-04-30T10:10:09.096882,Liberal Democrat,,2938886,24.0,20.0,,,,,11.89,11.89,,,,
2017-04-30T10:10:09.096882,UKIP,,3614201,100.0,,,,,,11.89,,,,,
2017-04-30T10:10:09.096882,Green,,2938887,100.0,,,,,,11.89,,,,,
2017-04-30T22:09:58.068461,Conservative,,1111885,1.05,1.01,,,,,474.92,474.92,,,,
2017-04-30T22:09:58.068461,Labour,,1111884,7.6,6.8,,,,,15.02,11.87,,,,
2017-04-30T22:09:58.068461,Liberal Democrat,,2938886,24.0,20.0,,,,,11.87,11.87,,,,
2017-04-30T22:09:58.068461,UKIP,,3614201,100.0,,,,,,11.87,,,,,
2017-04-30T22:09:58.068461,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T10:10:10.018245,Conservative,,1111885,1.05,1.01,,,,,474.6,474.6,,,,
