date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-22T22:04:45.289321,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T22:04:45.289321,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T22:04:45.289321,Labour,,1111884,,,,,,,,,,,,
2017-04-22T22:04:45.289321,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T22:04:45.289321,Green,,2938887,,,,,,,,,,,,
2017-04-23T10:04:50.689078,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T10:04:50.689078,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T10:04:50.689078,Labour,,1111884,,,,,,,,,,,,
2017-04-23T10:04:50.689078,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T10:04:50.689078,Green,,2938887,,,,,,,,,,,,
2017-04-23T22:04:57.565332,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:04:57.565332,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:04:57.565332,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:04:57.565332,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:04:57.565332,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:04:53.945895,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:04:53.945895,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:04:53.945895,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:04:53.945895,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:04:53.945895,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:04:54.003921,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T22:04:54.003921,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:04:54.003921,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:04:54.003921,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:04:54.003921,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:04:56.707250,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T10:04:56.707250,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:04:56.707250,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:04:56.707250,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:04:56.707250,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:04:52.096208,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T22:04:52.096208,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:04:52.096208,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:04:52.096208,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:04:52.096208,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:04:54.112256,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T10:04:54.112256,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:04:54.112256,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:04:54.112256,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:04:54.112256,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:04:52.683133,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T22:04:52.683133,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:04:52.683133,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:04:52.683133,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:04:52.683133,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:05:49.610459,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T10:05:49.610459,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:05:49.610459,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:05:49.610459,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:05:49.610459,Green,,2938887,,,,,,,,,,,,
2017-04-27T22:05:45.236046,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T22:05:45.236046,Liberal Democrat,,2938886,29.0,,,,,,11.87,,,,,
2017-04-27T22:05:45.236046,Labour,,1111884,29.0,,,,,,11.87,,,,,
2017-04-27T22:05:45.236046,UKIP,,3614201,44.0,,,,,,11.87,,,,,
2017-04-27T22:05:45.236046,Green,,2938887,85.0,,,,,,11.87,,,,,
2017-04-28T10:05:44.151738,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:05:44.151738,Liberal Democrat,,2938886,29.0,,,,,,11.83,,,,,
2017-04-28T10:05:44.151738,Labour,,1111884,29.0,,,,,,11.83,,,,,
2017-04-28T10:05:44.151738,UKIP,,3614201,44.0,,,,,,11.83,,,,,
2017-04-28T10:05:44.151738,Green,,2938887,85.0,,,,,,11.83,,,,,
2017-04-28T22:05:44.801165,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:05:44.801165,Liberal Democrat,,2938886,29.0,,,,,,11.88,,,,,
2017-04-28T22:05:44.801165,Labour,,1111884,29.0,,,,,,11.88,,,,,
2017-04-28T22:05:44.801165,UKIP,,3614201,44.0,,,,,,11.88,,,,,
2017-04-28T22:05:44.801165,Green,,2938887,85.0,,,,,,11.88,,,,,
2017-04-29T10:05:55.285088,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T10:05:55.285088,Liberal Democrat,,2938886,29.0,,,,,,11.88,,,,,
2017-04-29T10:05:55.285088,Labour,,1111884,29.0,,,,,,11.88,,,,,
