date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:07:31.718749,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:07:31.718749,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:07:31.718749,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:07:31.718749,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:07:31.718749,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:07:44.489442,Conservative,,1111885,,,,1.1,,,,,,313.28,,
2017-04-28T22:07:44.489442,Labour,,1111884,29.0,,,,,,11.88,,,,,
2017-04-28T22:07:44.489442,Liberal Democrat,,2938886,44.0,,,,,,11.88,,,,,
2017-04-28T22:07:44.489442,UKIP,,3614201,65.0,,,,,,11.88,,,,,
2017-04-28T22:07:44.489442,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T10:07:56.726466,Conservative,,1111885,,,,1.1,,,,,,313.28,,
2017-04-29T10:07:56.726466,Labour,,1111884,29.0,,,,,,11.88,,,,,
2017-04-29T10:07:56.726466,Liberal Democrat,,2938886,44.0,,,,,,11.88,,,,,
2017-04-29T10:07:56.726466,UKIP,,3614201,65.0,,,,,,11.88,,,,,
2017-04-29T10:07:56.726466,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T22:07:40.908010,Conservative,,1111885,,,,1.09,,,,,,325.73,,
2017-04-29T22:07:40.908010,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-04-29T22:07:40.908010,Liberal Democrat,,2938886,46.0,,,,,,11.84,,,,,
2017-04-29T22:07:40.908010,UKIP,,3614201,70.0,,,,,,11.84,,,,,
2017-04-29T22:07:40.908010,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-04-30T10:07:49.440212,Conservative,,1111885,,,,1.09,,,,,,327.19,,
2017-04-30T10:07:49.440212,Labour,,1111884,30.0,,,,,,11.89,,,,,
2017-04-30T10:07:49.440212,Liberal Democrat,,2938886,46.0,,,,,,11.89,,,,,
2017-04-30T10:07:49.440212,UKIP,,3614201,70.0,,,,,,11.89,,,,,
2017-04-30T10:07:49.440212,Green,,2938887,100.0,,,,,,11.89,,,,,
2017-04-30T22:07:40.964174,Conservative,,1111885,,,,1.09,,,,,,326.78,,
2017-04-30T22:07:40.964174,Labour,,1111884,30.0,,,,,,11.87,,,,,
2017-04-30T22:07:40.964174,Liberal Democrat,,2938886,46.0,,,,,,11.87,,,,,
2017-04-30T22:07:40.964174,UKIP,,3614201,70.0,,,,,,11.87,,,,,
2017-04-30T22:07:40.964174,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T10:07:46.512510,Conservative,,1111885,,,,1.09,,,,,,326.56,,
2017-05-01T10:07:46.512510,Labour,,1111884,30.0,,,,,,11.87,,,,,
2017-05-01T10:07:46.512510,Liberal Democrat,,2938886,46.0,,,,,,11.87,,,,,
2017-05-01T10:07:46.512510,UKIP,,3614201,70.0,,,,,,11.87,,,,,
2017-05-01T10:07:46.512510,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T22:07:54.271657,Conservative,,1111885,,,,1.09,,,,,,325.4,,
2017-05-01T22:07:54.271657,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-01T22:07:54.271657,Liberal Democrat,,2938886,46.0,,,,,,11.82,,,,,
2017-05-01T22:07:54.271657,UKIP,,3614201,70.0,,,,,,11.82,,,,,
2017-05-01T22:07:54.271657,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T10:07:40.523960,Conservative,,1111885,,,,1.09,,,,,,325.35,,
2017-05-02T10:07:40.523960,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-02T10:07:40.523960,Liberal Democrat,,2938886,46.0,,,,,,11.82,,,,,
2017-05-02T10:07:40.523960,UKIP,,3614201,70.0,,,,,,11.82,,,,,
2017-05-02T10:07:40.523960,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T22:07:41.303497,Conservative,,1111885,,,,1.09,,,,,,325.82,,
2017-05-02T22:07:41.303497,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-05-02T22:07:41.303497,Liberal Democrat,,2938886,46.0,,,,,,11.84,,,,,
2017-05-02T22:07:41.303497,UKIP,,3614201,70.0,,,,,,11.84,,,,,
2017-05-02T22:07:41.303497,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-05-03T10:07:47.195855,Conservative,,1111885,,,,1.09,,,,,,325.76,,
2017-05-03T10:07:47.195855,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-05-03T10:07:47.195855,Liberal Democrat,,2938886,46.0,,,,,,11.84,,,,,
2017-05-03T10:07:47.195855,UKIP,,3614201,70.0,,,,,,11.84,,,,,
2017-05-03T10:07:47.195855,Green,,2938887,100.0,,,,,,11.84,,,,,
