date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-23T22:05:08.082277,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:05:08.082277,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:05:08.082277,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:05:08.082277,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:05:08.082277,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:05:04.434581,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:05:04.434581,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:05:04.434581,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:05:04.434581,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:05:04.434581,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:05:05.058383,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T22:05:05.058383,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:05:05.058383,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:05:05.058383,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:05:05.058383,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:05:07.163798,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T10:05:07.163798,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:05:07.163798,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:05:07.163798,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:05:07.163798,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:05:02.390943,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T22:05:02.390943,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:05:02.390943,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:05:02.390943,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:05:02.390943,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:05:04.487902,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T10:05:04.487902,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:05:04.487902,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:05:04.487902,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:05:04.487902,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:05:03.867553,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T22:05:03.867553,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:05:03.867553,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:05:03.867553,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:05:03.867553,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:05:59.590838,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T10:05:59.590838,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:05:59.590838,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:05:59.590838,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:05:59.590838,Green,,2938887,,,,,,,,,,,,
2017-04-27T22:05:55.335784,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T22:05:55.335784,Labour,,1111884,29.0,,,,,,11.87,,,,,
2017-04-27T22:05:55.335784,Liberal Democrat,,2938886,29.0,,,,,,11.87,,,,,
2017-04-27T22:05:55.335784,UKIP,,3614201,29.0,,,,,,11.87,,,,,
2017-04-27T22:05:55.335784,Green,,2938887,29.0,,,,,,11.87,,,,,
2017-04-28T10:05:54.728156,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:05:54.728156,Labour,,1111884,29.0,,,,,,11.83,,,,,
2017-04-28T10:05:54.728156,Liberal Democrat,,2938886,29.0,,,,,,11.83,,,,,
